Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2015-08-03,26.2,22.5,7.0,06:12:00,19:08:00
2015-08-04,25.7,22.1,8.9,06:12:00,19:08:00
2015-08-05,23.1,21.9,17.4,06:13:00,19:07:00
2015-08-06,24.7,21.9,11.1,06:13:00,19:07:00
2015-08-07,27.3,22.4,8.2,06:13:00,19:06:00
2015-08-08,27.3,22.3,10.5,06:14:00,19:06:00
2015-08-09,26.4,22.4,6.6,06:14:00,19:05:00
2015-08-10,26.5,22.5,4.5,06:14:00,19:05:00
2015-08-11,27.6,22.2,3.2,06:15:00,19:04:00
2015-08-12,25.1,22.0,11.2,06:15:00,19:03:00
2015-08-13,26.4,22.4,5.1,06:15:00,19:03:00
2015-08-14,27.4,22.4,6.4,06:15:00,19:02:00
2015-08-15,27.3,22.0,6.2,06:16:00,19:02:00
2015-08-16,27.5,22.0,3.4,06:16:00,19:01:00
2015-08-17,27.2,22.0,3.1,06:16:00,19:00:00
2015-08-18,29.2,21.8,1.8,06:16:00,19:00:00
2015-08-19,30.5,21.9,0.8,06:17:00,18:59:00
2015-08-20,29.5,22.2,1.1,06:17:00,18:58:00
2015-08-21,27.8,21.8,3.2,06:17:00,18:57:00
2015-08-22,27.2,22.3,6.8,06:17:00,18:57:00
2015-08-23,26.9,22.5,6.7,06:17:00,18:56:00
2015-08-24,28.1,22.5,7.9,06:18:00,18:55:00
2015-08-25,26.8,21.8,4.3,06:18:00,18:54:00
2015-08-26,27.4,22.1,5.9,06:18:00,18:54:00
2015-08-27,28.1,22.0,3.4,06:18:00,18:53:00
2015-08-28,26.3,22.2,5.2,06:19:00,18:52:00
2015-08-29,26.4,22.2,3.4,06:19:00,18:51:00
2015-08-30,27.6,22.1,3.3,06:19:00,18:51:00
2015-08-31,27.6,21.9,2.7,06:19:00,18:50:00
2015-09-01,28.8,21.6,1.9,06:19:00,18:49:00
2015-09-02,28.8,21.2,2.2,06:20:00,18:48:00
2015-09-03,31.0,20.0,0.1,06:20:00,18:47:00
2015-09-04,31.7,21.6,0.0,06:20:00,18:47:00
2015-09-05,31.9,21.7,0.0,06:20:00,18:46:00
2015-09-06,31.2,22.5,0.0,06:20:00,18:45:00
2015-09-07,30.8,22.1,1.6,06:20:00,18:44:00
2015-09-08,28.1,21.5,1.1,06:21:00,18:43:00
2015-09-09,27.9,22.0,13.2,06:21:00,18:42:00
2015-09-10,28.3,21.9,13.9,06:21:00,18:41:00
2015-09-11,30.3,22.1,15.1,06:21:00,18:41:00
2015-09-12,29.1,22.1,18.2,06:21:00,18:40:00
2015-09-13,29.2,22.1,11.8,06:21:00,18:39:00
2015-09-14,28.6,22.7,13.6,06:22:00,18:38:00
2015-09-15,28.5,22.3,12.6,06:22:00,18:37:00
2015-09-16,27.2,22.6,14.0,06:22:00,18:36:00
2015-09-17,27.1,22.2,4.7,06:22:00,18:35:00
2015-09-18,23.4,22.5,17.6,06:22:00,18:35:00
2015-09-19,27.4,22.0,12.0,06:22:00,18:34:00
2015-09-20,26.7,22.1,7.0,06:23:00,18:33:00
2015-09-21,27.7,22.0,1.6,06:23:00,18:32:00
2015-09-22,28.1,21.9,2.0,06:23:00,18:31:00
2015-09-23,29.2,21.8,3.1,06:23:00,18:30:00
2015-09-24,29.8,21.2,0.5,06:23:00,18:29:00
2015-09-25,29.8,21.6,0.0,06:23:00,18:28:00
2015-09-26,30.4,20.0,0.0,06:24:00,18:28:00
2015-09-27,31.1,18.7,0.0,06:24:00,18:27:00
2015-09-28,32.0,20.7,0.0,06:24:00,18:26:00
2015-09-29,32.3,20.8,0.0,06:24:00,18:25:00
2015-09-30,33.1,22.5,0.0,06:24:00,18:24:00
2015-10-01,33.0,22.3,13.8,06:24:00,18:23:00
