Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2016-01-05,22.7,8.8,0.0,06:31:00,17:15:00
2016-01-06,23.8,10.4,0.0,06:31:00,17:16:00
2016-01-07,24.3,14.6,0.0,06:31:00,17:17:00
2016-01-08,24.6,10.9,0.0,06:31:00,17:18:00
2016-01-09,23.9,12.7,0.0,06:31:00,17:18:00
2016-01-10,22.5,10.6,0.0,06:32:00,17:19:00
2016-01-11,22.2,8.7,0.0,06:32:00,17:20:00
2016-01-12,22.3,11.8,0.0,06:32:00,17:20:00
2016-01-13,22.4,9.0,0.0,06:32:00,17:21:00
2016-01-14,24.7,9.9,0.0,06:32:00,17:22:00
2016-01-15,24.3,12.7,0.0,06:32:00,17:22:00
2016-01-16,24.4,12.1,0.0,06:32:00,17:23:00
2016-01-17,22.3,12.9,1.3,06:32:00,17:24:00
2016-01-18,23.3,13.2,5.3,06:32:00,17:25:00
2016-01-19,22.9,14.7,4.1,06:32:00,17:25:00
2016-01-20,20.4,14.3,0.9,06:32:00,17:26:00
2016-01-21,18.2,10.1,0.0,06:31:00,17:27:00
2016-01-22,18.1,7.1,0.0,06:31:00,17:27:00
2016-01-23,18.4,5.5,0.0,06:31:00,17:28:00
2016-01-24,19.8,5.8,0.0,06:31:00,17:29:00
2016-01-25,20.5,9.2,0.0,06:31:00,17:30:00
2016-01-26,20.7,10.5,0.0,06:30:00,17:30:00
2016-01-27,23.4,9.6,0.0,06:30:00,17:31:00
2016-01-28,23.1,12.0,0.0,06:30:00,17:32:00
2016-01-29,23.2,12.3,0.0,06:29:00,17:32:00
2016-01-30,25.6,10.1,0.0,06:29:00,17:33:00
2016-01-31,26.2,14.0,0.0,06:29:00,17:34:00
2016-02-01,26.3,12.4,0.0,06:28:00,17:34:00
2016-02-02,26.4,16.0,0.0,06:28:00,17:35:00
2016-02-03,24.6,12.8,0.0,06:28:00,17:36:00
2016-02-04,23.8,11.0,0.0,06:27:00,17:36:00
2016-02-05,25.0,11.6,0.0,06:27:00,17:37:00
2016-02-06,25.2,11.1,0.0,06:26:00,17:38:00
2016-02-07,27.4,13.6,0.0,06:26:00,17:38:00
2016-02-08,26.6,16.5,0.0,06:25:00,17:39:00
2016-02-09,24.4,12.0,0.0,06:25:00,17:40:00
2016-02-10,26.0,14.3,0.0,06:24:00,17:40:00
2016-02-11,26.5,14.9,0.1,06:24:00,17:41:00
2016-02-12,27.3,14.9,0.0,06:23:00,17:41:00
2016-02-13,27.7,14.0,0.0,06:22:00,17:42:00
2016-02-14,27.4,17.4,0.2,06:22:00,17:43:00
2016-02-15,27.0,18.7,5.7,06:21:00,17:43:00
2016-02-16,28.1,18.5,0.0,06:20:00,17:44:00
2016-02-17,30.5,16.8,0.0,06:20:00,17:44:00
2016-02-18,31.5,15.9,0.0,06:19:00,17:45:00
2016-02-19,32.0,20.3,0.0,06:18:00,17:45:00
2016-02-20,32.5,21.1,0.0,06:17:00,17:46:00
2016-02-21,30.1,20.3,0.0,06:17:00,17:47:00
2016-02-22,29.7,17.6,0.0,06:16:00,17:47:00
2016-02-23,28.6,16.0,0.0,06:15:00,17:48:00
2016-02-24,26.9,15.5,0.0,06:15:00,17:48:00
2016-02-25,28.5,15.3,0.0,06:14:00,17:49:00
2016-02-26,24.2,18.3,12.6,06:13:00,17:49:00
2016-02-27,26.1,17.9,2.5,06:12:00,17:50:00
2016-02-28,26.9,16.1,0.0,06:11:00,17:50:00
2016-02-29,27.9,17.6,0.4,06:10:00,17:51:00
2016-03-01,27.6,17.8,0.2,06:10:00,17:51:00
2016-03-02,29.4,16.7,0.0,06:09:00,17:52:00
2016-03-03,30.4,18.5,0.0,06:08:00,17:52:00
2016-03-04,31.6,16.0,0.0,06:07:00,17:52:00
2016-03-05,31.1,18.0,0.0,06:06:00,17:53:00
2016-03-06,30.7,18.7,0.0,06:05:00,17:53:00
2016-03-07,31.2,17.0,1.1,06:04:00,17:54:00
2016-03-08,30.8,18.9,1.6,06:03:00,17:54:00
2016-03-09,30.8,18.9,1.2,06:02:00,17:55:00
2016-03-10,30.0,19.3,0.2,06:01:00,17:55:00
2016-03-11,31.7,18.9,0.0,06:00:00,17:55:00
2016-03-12,34.2,19.9,0.0,05:59:00,17:56:00
2016-03-13,26.6,19.7,0.8,05:58:00,17:56:00
2016-03-14,27.8,17.3,9.6,05:58:00,17:57:00
2016-03-15,28.1,16.8,0.1,05:57:00,17:57:00
2016-03-16,28.3,18.3,0.0,05:56:00,17:58:00
2016-03-17,29.5,15.9,0.0,05:55:00,17:58:00
2016-03-18,31.8,19.4,0.0,05:54:00,17:58:00
